,code,name,MaxDrawDown,1W,1M,3M,6M,1Y,2Y,3Y,4Y,5Y
0,2573,建信汇利灵活配置混合,-15.96726293,1.24,2.61,-7.83,1.59,41.76,71.59,96.33,102.81,
0,2574,招商瑞庆混合,-6.198127617,0.23,0.23,2.34,4.3,11.61,23.44,28.1,44.38,
0,2577,南方新兴龙头灵活配置混合,-46.78718192,0.28,1.25,-12.05,-1.89,38.78,92.71,98.77,50.88,
0,2578,博时裕泉纯债债券,-1.3281958,0,0.38,0.76,1.82,1.53,6.06,10.91,14.94,
0,2581,招商丰凯混合A,-10.05074447,-0.06,0.75,0.81,9.38,28.11,35.44,36.36,49.81,
0,2582,招商丰凯混合C,-10.28233115,-0.13,0.68,0.68,9.25,27.84,34.66,35.27,48.5,
0,2585,建信兴利灵活配置混合,-17.94265321,0.97,2.53,-7.89,4.62,33,24,34.65,39.3,
0,2586,金鹰添利信用债债券A,-5.706215467,0.82,-0.4,-3.53,1.65,3.36,13.47,20.35,,
0,2587,金鹰添利信用债债券C,-5.770770117,0.82,-0.41,-3.55,1.49,3.12,13.03,19.9,,
0,2593,富国美丽中国混合,-21.52059473,0.07,-2.36,-3.93,10.68,63.79,111.52,117.58,164.94,
0,2594,工银现代服务业混合,-21.48039891,1.35,5.65,-8.55,3.64,64.18,81.91,81.91,100.7,
0,2602,易方达丰惠混合,-17.31832512,0.17,0,0.09,3.02,8.72,11.02,12.74,,
0,2603,工银纯债半年定开债券,-5.665397721,0.15,0.63,0.77,2.36,1.18,18.99,,,
0,2604,华夏新起点混合,-26.75384669,-0.19,-4.56,-13.8,-6.28,23.71,45.75,46.68,62.99,
0,2620,中邮新蓝筹混合,-20.8131607,0.31,-1.58,-13.12,2.27,39.24,87.76,143.97,,
0,2628,招商安博保本混合A,-13.51541704,0.25,0.72,-2.57,8.2,60.48,91.82,111.67,119.5,
0,2629,招商安博保本混合C,-13.52323153,0.24,0.68,-2.69,7.92,59.68,89.87,108.58,114.86,
0,2639,天弘价值精选灵活配置混合,-14.77477224,0.38,0.59,-0.11,6.62,24.51,36.44,35.03,35.44,
0,2653,泰康沪港深精选混合,-25.95593932,2.13,1.28,0.73,17.21,56.12,59.94,51.86,69.12,
0,2654,上投策略精选混合,-39.86261618,-0.06,-2.64,-8.59,1.41,44.34,57.16,43.47,44.49,
0,2657,招商安裕保本混合A,-11.06325841,0.76,1.22,2.4,7.85,22.91,33.79,47.45,52.74,
0,2658,招商安裕保本混合C,-11.25014046,0.74,1.17,2.24,7.52,22.15,32.15,44.82,48.87,
0,2662,前海开源沪港深大消费主题混合A,-29.00581029,0.8,3.07,1.82,19.55,67.67,79,71.53,96.87,
0,2663,前海开源沪港深大消费主题混合C,-29.60362206,0.81,3.04,1.78,19.44,67.53,78.78,70.98,95.78,
0,2666,前海开源沪港深创新成长混合A,-31.90722324,-0.07,-1.56,-3.84,-3.71,6.45,16.97,10.6,43.85,
0,2667,前海开源沪港深创新成长混合C,-32.28861487,-0.07,-1.65,-3.89,-3.76,6.31,16.68,10.17,42.37,
0,2669,华商万众创新混合,-45.80040221,2.16,1.02,-11.54,3.84,63.45,143.74,162.14,110.51,
0,2681,金鹰元和混合A,-33.80560365,0,0.03,-0.53,32.34,71.6,108.33,93.71,99.91,
0,2682,金鹰元和混合C,-33.81875517,-0.01,-0.02,-0.68,31.96,70.57,105.67,90.8,95.59,
0,2690,前海开源恒泽混合A,-2.528406986,0.1,0.14,-0.12,1.41,2.88,6.58,9.76,13.24,
0,2691,前海开源恒泽混合C,-2.550045836,0.1,0.13,-0.15,1.36,2.78,6.34,9.42,12.57,
0,2692,富国创新科技混合,-40.0125019,0.64,0.21,-16.34,-3.38,38.65,102.48,111.32,163.44,
0,2703,长城久源灵活配置混合,-32.25805672,0.41,5.52,-17.34,-3.46,29.13,33.64,38.37,41.14,
0,2704,德邦锐兴债券A,-4.095900237,0.21,0.71,1.37,2.35,0.27,11.73,,,
0,2705,德邦锐兴债券C,-4.435563324,0.19,0.67,1.3,2.21,0.04,10.04,,,
0,2707,大摩科技领先混合,-33.94676315,1.14,4.56,-7.51,-5.9,31.8,75.74,59.83,,
0,2708,大摩健康产业混合,-33.1346064,-1.31,10.24,3.43,11.72,57.95,129.85,176.98,190.29,
0,2732,长盛沪港深混合,-24.23347007,0.19,-1.05,-4.34,9.61,51.56,59.37,35.13,54.62,
0,2734,泓德裕荣纯债债券A,-2.402700484,0.06,0.31,0.19,0.79,0.79,7.39,15.05,17.15,
0,3030,安信新目标混合A,-2.479848398,0.4,0.3,-0.23,5.84,15.18,26.7,34.98,39.5,
0,2739,泓德裕康债券C,-4.614796608,0.7,0.42,-1.28,2.94,12.3,20.12,29.75,36.06,
0,2740,泓德裕泽一年定开债券A,-2.061694328,0.32,1.37,0.64,8.48,,,,,
0,2741,泓德裕泽一年定开债券C,-2.060634722,0.29,1.22,0.31,7.86,,,,,
0,2742,泓德裕祥债券A,-6.814448241,0.36,0.01,-2.19,3.12,11.93,21.08,32.11,38.96,
0,3031,安信新目标混合C,-2.576488833,0.4,0.28,-0.28,5.74,14.98,26.22,34.2,38.41,
0,2746,汇添富多策略定期开放灵活配置混合,-22.56506535,0.5,2.9,-5.68,2.96,42.97,44.22,29.84,,
0,2749,嘉实稳盛债券,-4.105340712,-0.09,-0.64,-1.72,3.04,3.24,6.17,7.69,16.43,
0,2750,工银泰享三年理财债券,-0.13,0.3,1.35,3.4,7.72,12.9,,,,
0,2754,博时裕创纯债债券,-2.364774628,0.19,0.48,0.77,1.94,1.45,8.75,15.18,19.47,
0,2755,博时裕盛纯债债券,-1.989663598,0.09,0.57,0.96,2.03,1.37,7.33,13.49,18.13,
0,2765,新华双利债券A,-11.66594786,0.32,2,-5.13,-1.97,-0.22,5.14,9.35,15.02,
0,2766,新华双利债券C,-11.92597909,0.3,1.96,-5.23,-2.18,-0.66,4.29,7.91,13.1,
0,3161,南方安泰混合,-3.193813454,0.07,-0.06,-0.08,3.49,16.01,25.64,31.74,38.39,
0,2770,安信新回报混合A,-15.00445446,0.88,3.13,-6.12,-0.09,32.51,86.53,147.7,165.58,
0,2771,安信新回报混合C,-15.00453947,0.88,3.11,-6.16,-0.19,32.24,85.77,145.68,162.89,
0,2776,招商安荣保本混合A,-12.15418223,0.35,-0.12,1.3,5.16,14.85,23.9,28.45,32.93,
0,2777,招商安荣保本混合C,-12.28904611,0.33,-0.19,1.1,4.74,13.9,21.85,25.43,28.7,
0,2778,前海联合新思路混合A,-31.91735992,0.57,-0.49,-3.47,7.98,42.28,51.06,23.8,53.68,
0,2779,前海联合新思路混合C,-30.79714979,0.59,-0.46,-3.41,7.99,40.44,49.22,21.17,28.03,
0,2780,前海联合泓鑫混合A,-27.28356066,3.01,4.55,-9.3,11.86,88.21,172.66,197.05,194.75,
0,2785,中融融裕双利债券A,-8.795994172,-0.09,0.09,-1.6,2.22,10.26,14.48,13.19,12.16,
0,2789,长盛同享灵活配置混合A,-18.93327316,0.21,-1.89,-9.04,1.96,39.58,55.88,80.81,90.3,
0,2790,长盛同享灵活配置混合C,-18.76277581,0.22,-1.89,-9.12,1.8,39.11,56.11,80.86,80.14,
0,2792,景顺顺益回报混合A,-5.99199978,0.18,0.11,-0.16,3.54,12.28,20.18,26.35,36.77,
0,2793,景顺顺益回报混合C,-6.361557078,0.18,0.08,-0.26,3.34,11.83,19.24,24.84,34.41,
0,2794,天弘永利债券E,-14.57390628,0.5,0.42,1.46,2.09,9.17,20.57,26.76,29.09,
0,2796,景顺景盈双利A,-2.973072966,0.23,0.47,-0.91,-0.11,-1.55,5.09,13.24,16.19,
0,2797,景顺景盈双利C,-3.237210089,0.23,0.44,-1.01,-0.31,-1.95,4.24,11.86,14.32,
0,2801,泓德泓信混合,-25.59005046,1.23,-1.85,-6.51,10.03,68.36,103.04,100.32,,
0,2804,华泰柏瑞量化对冲混合,-5.327797543,0.01,0.45,2.19,-1.81,2.56,14.6,16.32,18.19,
0,2808,泓德优势领航混合,-23.29864166,2.68,-1.37,-3.16,10.85,55.36,85.16,96.47,105,
0,2813,博时颐泰混合A,-5.882700705,0.27,0.53,-0.09,3.16,4.49,10.1,25.94,28.7,
0,2814,博时颐泰混合C,-5.9580561,0.26,0.48,-0.22,2.9,3.97,8.98,23.91,26.02,
0,3493,申万菱信安鑫优选混合A,-5.310968519,0.08,-0.54,0.78,5.71,19.88,29.38,33.46,37.94,
0,2738,泓德裕康债券A,-4.569821321,0.7,0.44,-1.21,3.17,12.7,20.94,31.05,37.94,
0,2823,招商盛达混合A,-42.17692957,-0.74,0.56,-14.76,-5.59,25.39,52.86,44.08,65.12,
0,2824,招商盛达混合C,-42.42710937,-0.7,0.51,-14.83,-5.77,24.84,51.35,42.03,61.98,
0,2830,浙商惠丰定开债,-2.454617732,0.42,2.23,0.43,8.32,17.42,,,,
0,2832,工银恒享纯债债券,-1.927845924,0.12,0.43,0.69,1.84,0.68,5.06,8.89,12.73,
0,2844,金鹰多元策略混合,-37.93580163,3.36,-0.17,0.66,23.14,45.06,60.6,85.14,,
0,2845,上投安鑫回报混合C,-3.870227493,0.13,-0.06,-0.19,3.71,6.01,8.21,11.44,17,
0,2846,泓德泓华混合,-24.58092789,3.55,2.15,-5.33,15.78,102.45,157.4,170.71,,
0,2851,南方品质优选灵活配置混合,-30.03931788,1.28,1.84,-4.15,-0.88,37.32,55.06,57,105.98,
0,2860,前海开源沪港深新机遇混合,-42.86748256,0.48,-0.1,0.96,4.27,28.52,2.54,-1.13,7.38,
0,2885,大摩万众创新混合,-37.79286067,0.65,4.14,-20.07,-20.07,2.67,-1.93,-9.53,,
0,2901,财通资管积极收益债券A,-1.565768265,0.08,0.49,-0.11,0.72,2.22,8.2,14.24,19.94,
0,2902,财通资管积极收益债券C,-1.569396647,0.07,0.46,-0.21,0.52,1.8,7.31,12.92,18.13,
0,2910,易方达供给改革混合,-38.74636777,2.2,-3.93,2.13,21.14,82.44,119.03,89.11,91.72,
0,2924,华商瑞鑫定开债,-13.8553117,-0.74,6.08,26.02,42.5,40.87,,,,
0,2934,泰康恒泰回报混合A,-4.699661053,0.24,0.57,-0.04,3.97,16.8,23.61,27.26,35.75,
0,1201,申万菱信安鑫回报混合A,-5.68090506,0.07,0.21,-0.63,4.7,17.48,32.07,30.83,37.9,43.09
0,2945,大成盛世精选混合,-32.10423616,1.59,2.95,-6.98,9.07,58.61,95.46,90.43,,
0,2959,汇添富盈稳混合,-28.7493703,2.11,0.14,-10.03,18.17,73.27,87.99,92.69,109.36,
0,2965,中海合嘉增强收益债券A,-8.218741324,-0.15,0.51,-2.71,2.52,16.73,24.24,22.28,26.87,
0,2966,中海合嘉增强收益债券C,-8.474957033,-0.16,0.48,-2.76,2.41,16.47,24.22,22.27,26.54,
0,2967,浙商大数据智选消费,-23.26123066,0.81,3.4,-4.8,8.66,64.6,112.15,132.71,145.04,
0,2969,易方达丰和债券,-5.079202273,0.48,1.1,-1.09,3.42,10.18,17.22,24.25,36.98,
0,2970,博时裕昂纯债债券,-1.876507949,0,0.3,0.59,1.59,1.48,6.07,10.75,14.41,
0,2971,前海开源鼎安债券A,-3.568454252,0.33,0.73,0,4.22,9.59,20.04,21.22,24.02,
0,2972,前海开源鼎安债券C,-3.578548483,0.33,0.74,-0.08,4.1,9.22,19.49,21.03,22.86,
0,2986,泰康丰盈债券,-3.265867164,0.34,0.01,-0.09,3.07,8.33,12.8,22.01,28.46,
0,3000,招商丰德混合A,-23.5382935,0.03,0.13,-2.04,3.58,16.07,16.87,13.48,,
0,3001,招商丰德混合C,-23.75142532,0.02,0.11,-2.08,3.41,15.78,16.33,12.71,,
0,3004,招商睿祥定开混合,-12.46615217,-0.28,4.62,32.22,41.71,45.93,,,,
0,3009,中融盈泽债券A,-1.670050023,0.05,0.32,0.71,1.16,1.09,7.01,27.22,,
0,3010,中融盈泽债券C,-1.694789834,0.06,0.3,0.63,1.02,0.83,6.49,26.38,,
0,3026,安信新价值混合A,-7.149483065,-0.29,-0.34,-0.87,3.37,5.42,18.09,25.88,50.34,
0,3027,安信新价值混合C,-7.335674989,-0.29,-0.36,-0.91,3.28,5.21,17.65,25.19,49.07,
0,1334,南方利鑫混合A,-3.318450119,0.2,0.2,-0.67,2.77,17.06,26.13,30.92,37.73,43.6
0,1247,华泰柏瑞新利混合A,-5.040866371,0.3,0.18,3.42,7.82,26.15,30.15,30.38,37.49,41.71
0,1566,南方利达灵活配置混合A,-3.229829109,0.15,-0.07,-0.81,3.06,15,23.98,33.03,37.42,43.36
0,3512,申万菱信安鑫优选混合C,-5.511395267,0.08,-0.54,0.79,5.67,19.61,29.02,32.85,37.06,
0,3071,中融睿祥纯债债券A,-1.540502454,0.1,0.39,0.79,1.57,1.59,8.25,,,
0,3072,中融睿祥纯债债券C,-1.594437801,0.11,0.52,0.97,1.81,1.7,8.01,,,
0,3081,中融银行间1-3年中高等级信用债指数A,-1.804299322,0.08,0.35,0.73,0.98,1.04,7.33,10.61,12.79,
0,3082,中融银行间1-3年中高等级信用债指数A,-1.757698276,0.07,0.33,0.65,0.83,0.86,6.83,9.75,11.59,
0,3083,中融银行间1-3年高等级信用债指数A,-1.099058702,0.03,0.22,0.52,1.29,1.02,5.4,8.11,10.39,
0,3084,中融银行间1-3年高等级信用债指数C,-1.157712225,0.03,0.21,0.46,1.17,0.79,4.9,7.22,9.06,
0,3092,华商丰利增强定开A,-12.84022677,0.81,2.72,24.6,37.07,24.97,,,,
0,3093,华商丰利增强定开C,-13.09978929,0.74,2.6,24.16,36.19,23.04,,,,
0,3095,中欧医疗健康混合A,-43.91001215,0.63,7.34,-3.51,8.57,64.27,152.73,160.27,249.75,
0,3096,中欧医疗健康混合C,-43.73490598,0.61,7.29,-3.71,8.14,62.92,150.41,158.34,246.81,
0,3119,博时鑫源灵活配置A,-24.27407895,0.4,0,0.7,9.16,38.07,50.07,58.01,108.32,
0,3120,博时鑫源灵活配置C,-24.37755159,0.4,0.05,0.76,9.14,38.06,49.77,57.58,107.6,
0,3125,中科沃土沃鑫成长精选混合,-35.21771879,0.57,-0.31,-3.59,4.84,31.45,43.08,29.94,24.23,
0,3147,大成动态量化配置混合,-36.69647128,0.07,-0.62,-3.3,-2.62,15.56,53.16,42.08,41.81,
0,3156,招商招悦纯债A,-2.373599837,0.11,0.75,1.5,2.68,2.82,9.69,18.31,21.51,
0,3157,招商招悦纯债C,-2.393119229,0.1,0.73,1.45,2.57,2.62,9.29,17.72,20.68,
0,1727,申万菱信安鑫回报混合C,-5.783136522,0.07,0.28,-0.63,4.66,17.44,31.78,30.55,37,42.86
0,3162,博时富宁纯债债券,-1.6556844,0.11,0.41,0.82,1.87,2.27,6.48,12.86,16.47,
0,3163,金鹰添益纯债债券,-2.349675899,0.09,0.44,0.83,1.99,1.3,6.33,13.59,17.65,
0,3167,前海开源鼎瑞债券A,-4.156945558,0.24,0.58,-1.55,2.37,3.16,10.47,14.19,18.75,
0,3168,前海开源鼎瑞债券C,-4.17712999,0.24,0.55,-1.64,2.17,2.73,9.56,12.79,16.84,
0,3174,前海联合添惠纯债A,-2.48749521,0.11,0.46,0.78,1.99,1.7,7.32,,,
0,3175,华泰柏瑞多策略混合,-36.58344164,0.62,-1.41,2.89,3.94,15.35,8.5,6.9,28.36,
0,3180,前海联合添利债券A,-7.465958736,0.26,-0.12,0.02,2.5,9.66,11.07,12.19,12.41,
0,3181,前海联合添利债券C,-7.819993059,0.27,-0.16,-0.09,2.29,9.28,15.12,15.8,15.53,
0,3187,嘉实安益混合,-1.761011784,0.08,-0.08,1.61,2.77,5.61,10.23,16.76,25.35,
0,3189,汇添富保鑫灵活配置混合,-3.051176801,0.3,0.38,0.68,4.88,9,17.15,22.88,35.37,
0,3199,长盛盛琪一年债券A,-2.317542431,0.38,0.27,1.65,4.19,9.52,,,,
0,3200,长盛盛琪一年债券C,-2.35776195,0.36,0.19,1.41,3.68,8.43,,,,
0,3208,东兴量化多策略混合,-51.12401511,-0.02,0.95,-6.7,10.93,51.4,30.24,1.06,-6.27,
0,3218,前海开源祥和债券A,-4.269047449,-0.49,1.05,2.46,1.44,1.12,6.97,22.07,26.21,
0,3219,前海开源祥和债券C,-4.557501853,-0.5,1.01,2.35,1.23,0.69,6.08,20.57,24.23,
0,3238,新华外延增长混合,-33.33880057,3.9,-0.4,-10.17,12.26,57.96,102.56,129.32,,
0,3241,创金合信量化发现混合A,-37.14872898,2.53,4.91,2.29,5.62,45.51,58.84,54.29,42.06,
0,3242,创金合信量化发现混合C,-38.21496985,2.51,4.84,2.09,5.19,44.31,56.23,50.54,37.44,
0,3254,前海开源鼎裕债券A,-6.017194739,0.35,0.01,-1.03,0.5,-0.59,6.2,86.07,93.72,
0,3255,前海开源鼎裕债券C,-6.489288774,0.35,-0.02,-1.13,0.75,-0.59,5.8,83.38,96.08,
0,3259,博时聚利纯债债券,-2.004172841,0.1,0.52,0.89,1.87,2.24,7.14,13.84,17.7,
0,3260,博时利发纯债债券,-4.49048231,0.02,0.25,0.58,1.69,-1.9,4.46,12.81,15.94,
0,3265,招商招坤纯债A,-1.793122864,0.07,0.56,1.3,1.86,2.35,7.08,14.88,17.88,
0,3266,招商招坤纯债C,-1.875244181,0.06,0.53,1.2,1.64,1.92,6.2,13.47,15.9,
0,3268,博时悦楚纯债债券,-2.893044251,0.07,0.34,0.73,1.77,1.69,6.6,11.57,14.68,
0,3269,招商招乾纯债A,-2.675595287,0.08,0.51,1.06,1.49,0.71,6,12.07,14.55,
0,3270,招商招乾纯债C,-2.626632439,0.12,0.51,0.91,1.57,0.26,5.78,11.88,14.2,
0,3273,安信永丰定开债券A,-2.3125915,0.01,0.44,1.24,1.89,1.49,11.2,,,
0,3274,安信永丰定开债券C,-2.428912527,0,0.41,1.19,1.77,1.29,10.5,,,
0,3284,中邮医药健康混合,-24.81121797,1,6.91,-2.71,-0.27,45.23,83.75,88.77,112,
0,3292,嘉实优势成长混合,-43.66917085,1.3,7.45,-4.18,10.29,46.18,50.13,15.87,17.51,
0,3295,南方安裕混合,-3.509650041,0.18,0.24,-0.05,4.38,12.5,22.48,28.03,34.68,
0,3297,招商双债增强债券(LOF)E,-2.193467706,0.15,0.68,1.21,2.05,1.44,9.02,,,
0,3298,嘉实物流产业股票A,-26.99690911,0,1.39,5.48,18.34,60.5,78.52,75.38,114.89,
0,3299,嘉实物流产业股票C,-26.80419669,0,1.36,5.39,18.01,59.6,77.35,73.8,112.86,
0,3314,浙商惠南纯债,-1.483839943,0.11,0.42,0.7,1.77,1.41,5.48,11.36,15.47,
0,3315,景顺景瑞双利债券,-2.608530268,0.08,0.43,0.54,2.17,0.43,5.85,10.47,14.95,
0,3318,景顺中证500低波动指数,-36.29089654,1.31,1.68,2.74,5.11,29.11,20.2,17.38,,
0,3319,建信瑞丰添利混合A,-10.0834456,0,-0.08,-0.23,0.55,2.8,2.79,7.19,11.51,
0,3320,建信瑞丰添利混合C,-10.36221231,-0.01,-0.11,-0.27,0.46,2.59,2.41,6.56,10.54,
0,3334,中融融信双盈A,-8.828202349,-0.17,0.27,-0.63,1.65,9.47,15.21,13.77,11.14,
0,3335,中融融信双盈C,-9.37096752,-0.18,0.23,-0.74,1.44,8.98,14.21,12.38,9.33,
0,3341,工银瑞盈18个月定开债券,-4.579547907,0.4,2.18,-0.41,3.41,12.1,,,,
0,3345,安信新成长混合A,-2.994580281,0.05,0.14,0.89,5.7,15.16,22.73,27.92,35.18,
0,3346,安信新成长混合C,-2.984811224,0.05,0.12,0.84,5.59,14.93,22.23,27.27,34.27,
0,3357,嘉实稳祥纯债债券C,-1.253848057,0.04,0.57,0.93,1.94,2.03,6.34,15.27,19.11,
0,3358,易方达中债7-10年期国开行债券指数,-9.162420265,0.24,0.98,0.94,3.22,-0.71,8.8,20.99,18.89,
0,3359,大成中证360互联网+大数据100指数C,-52.10959562,3.24,3.32,0.39,-6.93,10.29,21.2,20.06,1.67,
0,3360,前海开源瑞和债券A,-4.205823361,0.25,0.56,-1.55,2.43,3,10.5,15.6,,
0,3361,前海开源瑞和债券C,-4.208308317,0.26,0.53,-1.65,2.23,2.59,9.6,14.19,,
0,3378,泰康策略优选混合,-31.14564843,0.61,4.75,0.8,14.72,75.6,98.24,99.4,119.2,
0,3401,工银可转债债券,-16.54514449,1.2,-1.2,-8.35,-3.64,9.43,24.46,30.36,34.24,
0,3403,华商瑞丰短债A,-12.49354503,0.08,0.3,0.73,1.4,2.07,5.38,0.34,,
0,3413,华泰柏瑞新经济沪港深混合,-33.43507394,2.13,1.93,-4.4,9.71,40.53,71.23,85.97,114.88,
0,3432,信诚至瑞混合A,-9.46511741,0.15,0.01,-0.24,4.09,16.17,27.88,32.6,44.55,
0,3433,信诚至瑞混合C,-9.617748594,0.15,0,-0.27,4.04,16.05,27.61,32.18,43.94,
0,3434,博时鑫泽混合A,-23.78913015,0.44,0.73,-0.24,12.72,42.09,75.43,83.64,108.76,
0,3435,博时鑫泽混合C,-23.67239781,0.39,0.69,-0.34,12.59,41.83,74.92,82.94,,
0,3458,嘉实稳宏债券A,-12.18664557,-0.24,-1.4,-1.22,1.81,13.72,26.57,33.7,,
0,3459,嘉实稳宏债券C,-12.44771354,-0.24,-1.43,-1.3,1.63,13.32,25.7,32.34,,
0,3471,前海联合添鑫3个月定开债券A,-7.056229828,-0.66,-2.7,1.7,8.56,26.26,31.08,,,
0,3472,前海联合添鑫3个月定开债券C,-7.246943926,-0.69,-2.79,1.41,7.89,22.1,26.15,,,
0,3476,南方安颐混合,-4.707045629,0.18,0.12,-0.33,3.44,14.55,22.57,27.1,27.16,
0,3484,金鹰鑫益混合A,-9.181007165,0.53,-0.16,0.42,3.53,10.52,18.38,19.56,26.41,
0,3485,金鹰鑫益混合C,-9.18297545,0.53,-0.16,0.39,3.49,10.4,18.08,20.09,26.73,
0,2743,泓德裕祥债券C,-6.8270038,0.36,-0.02,-2.27,2.95,11.63,20.25,30.55,36.81,
0,3494,富国天惠C,-36.74637646,0.71,0.58,-4.35,4.24,55.68,79.17,74.05,,
0,3501,泰达睿智稳健混合,-26.5996731,2.88,5.27,-8.76,5.57,35.43,35.6,33.87,26.44,
0,3502,金鹰鑫瑞混合A,-3.317052525,0.51,-0.62,-0.29,6.21,6.58,12.48,18.99,24.59,
0,3503,金鹰鑫瑞混合C,-3.327166958,0.51,-0.63,-0.31,6.17,6.48,12.24,18.73,40.66,
0,3510,长盛可转债A,-19.20784756,0.96,-0.32,-12.42,-9.19,1.71,19.66,26.69,31.76,
0,3511,长盛可转债C,-19.36880209,0.96,-0.35,-12.48,-9.33,1.4,19.19,27.36,33.39,
0,2331,泰康安泰回报混合,-5.288555542,0.43,-0.01,0.58,6.63,22.36,27.63,37.33,36.43,
0,3513,中邮消费升级混合,-28.00580801,1.19,1.69,5.94,-3.8,27.67,26,41.99,42.13,
0,3516,国泰融安多策略灵活配置混合,-23.81263048,1.61,2.46,-12.4,0.86,46.01,98.26,186.14,,
0,3545,东兴兴利债券,-4.101853227,0.11,0.49,1.04,1.83,3.56,8.28,9.03,,
0,3547,鹏华丰禄债券,-0.693116312,0.09,0.36,0.81,1.42,3.07,13.05,21.12,25.82,
0,3567,华夏行业景气混合,-24.33447018,4.29,4.47,1.76,13.06,61.07,80.72,92.93,112.26,
0,3580,泰康沪港深价值优选混合,-32.2002439,2.32,1.12,0.97,18.29,59.85,72.3,60.33,88.98,
0,3581,新疆联合国民健康混合A,-34.09412001,1.62,7.83,-6.05,1.27,47.78,112.55,88.68,99.81,
0,3586,先锋精一混合A,-39.67921829,-0.68,0.45,-6.65,-0.79,26.86,9.2,0.64,-2.51,
0,3587,先锋精一混合C,-41.68534404,-0.68,0.41,-6.77,-1.05,26.21,7.06,-2.95,-6.85,
0,3593,国泰景气行业灵活配置混合,-36.60620701,2.27,1.75,-8.82,9.81,60.07,74.11,78.69,,
0,3598,华商润丰灵活A,-20.66104491,0.74,0.43,-5.56,6.46,50.88,62.61,61.65,63.43,
0,3601,申万菱信安鑫精选混合A,-10.10933481,0.24,1.29,-1.87,4.4,21.14,29.26,34.06,41.49,
0,3602,申万菱信安鑫精选混合C,-10.18887955,0.24,1.21,-1.96,4.25,20.91,28.77,33.43,41,
0,3610,南方荣安定期开放混合A,-5.927289047,-0.06,-0.39,-2.74,-1.93,1.48,5.36,9.99,,
0,3611,南方荣安定期开放混合C,-6.226906706,-0.07,-0.43,-2.83,-2.13,1.06,4.5,8.63,,
0,3618,招商招旺纯债A,-0.886694782,0.06,0.38,0.8,1.59,2.39,8.18,15.04,18.73,
0,3619,招商招旺纯债C,-0.906546247,0.06,0.36,0.75,1.49,2.18,7.73,14.41,17.86,
0,3637,安信永鑫增强债券A,-1.967893373,0.22,0.76,0.23,1.12,0.73,6.9,17.2,,
0,3638,安信永鑫增强债券C,-2.005123952,0.21,0.73,0.15,0.96,0.43,6.29,16.15,,
0,3658,长盛量化多策略混合,-31.7967056,0.87,0.5,-3.12,5.43,34.78,35.17,28.35,39.2,
0,3659,山证策略精选混合,-31.90702321,1.35,2.25,-13.07,1.73,45.96,56.62,51.64,49.45,
0,3664,新沃通利纯债A,-3.388056409,0.13,0.44,0.51,0.89,0.21,4.72,9.89,9.75,
0,3670,中融物联网主题,-53.81825799,0.12,-5.22,-6.93,10.12,50.88,77.19,40.54,,
0,3697,华夏睿磐泰盛定开混合,-5.319208131,0.41,0.42,-0.63,2.15,9.21,,,,
0,3715,宝盈消费主题混合,-38.83240721,0.96,1.77,-0.74,10.79,54.04,86.24,78.75,88.92,
0,3733,金鹰添裕纯债债券,-2.59144919,0.12,0.26,-0.2,1.93,0.14,5.19,12.77,16.2,
0,3749,创金合信鑫收益A,-11.34753274,-0.01,-0.82,-8.94,-7.65,-7.08,-0.98,-0.98,5.03,
0,3750,创金合信鑫收益C,-11.27747549,-0.02,-0.83,-8.99,-7.74,-7.23,-2.36,-6.86,16.7,
0,151002,银河收益债券,-7.516976025,0.55,0.24,-0.16,4.1,17.52,25.21,31.91,34.31,40.64
0,3755,国泰普益灵活配置混合C,-8.178702717,0.18,0.68,0.12,4.07,22.95,36.37,29.65,45.1,
0,3793,泰达宏利溢利债券A,-2.543991643,0.06,0.42,0.5,1.82,-0.03,145.16,150.2,154.98,
0,3794,泰达宏利溢利债券C,-2.636899729,0.06,0.39,0.47,1.86,-0.04,7.55,11.42,15.7,
0,3813,泰康金泰3月定开混合,-3.87334,0.29,2.34,5.71,9.4,20.85,,,,
0,3824,天弘信利债券A,-1.489269142,0.17,0.61,0.72,1.98,1.83,6.91,13.19,15.83,
0,3825,天弘信利债券C,-1.500208639,0.17,0.59,0.66,1.89,1.63,6.5,12.54,14.96,
0,3835,鹏华沪深港新兴成长混合,-25.66611514,1.47,-2.36,-11.18,3.73,41.26,69.27,96.04,129.15,
0,3842,中邮景泰混合A,-4.236031923,0.09,-0.28,-1.31,4.2,14.52,22.63,20.09,28.22,
0,3843,中邮景泰混合C,-4.970188113,0.08,-0.33,-1.44,3.93,14,21.83,18.47,25.92,
0,3857,前海开源周期优选混合A,-35.94048717,2.18,3.22,-7.78,9.99,67.49,97.43,94.24,101.79,
0,3858,前海开源周期优选混合C,-36.4974156,2.19,3.21,-7.8,9.93,67.31,97.04,93.66,100.11,
0,3879,嘉实6个月理财债A,-0.074979773,0.03,0.23,0.24,,,,,,
0,3880,嘉实定期宝6个月理财债券A,-0.039999999,0,0.09,0.28,,,,,,
0,3984,嘉实新能源新材料股票A,-45.23057103,1.61,-4.03,-12.52,27.54,87.47,139.1,129.14,,
0,3985,嘉实新能源新材料股票C,-45.35215029,1.61,-4.07,-12.63,27.22,86.53,136.75,126.92,,
0,3986,申万菱信中证500指数优选增强A,-34.10189213,0.97,-0.91,-1.3,6.12,40.22,53.83,45.09,71.81,
